"orig","dest","year5","age","sex","education","flow"
"SWE","EST",2005,"0-19","Male","Low",62.8282742689895
"SWE","EST",2005,"0-19","Male","Middle",10.9450571399831
"SWE","EST",2005,"20-39","Female","High",78.8662216521677
"SWE","EST",2005,"20-39","Female","Low",13.2689924528546
"SWE","EST",2005,"20-39","Female","Middle",78.153894291171
"SWE","EST",2005,"20-39","Male","High",64.7247367292796
"SWE","EST",2005,"20-39","Male","Low",23.2877391138221
"SWE","EST",2005,"20-39","Male","Middle",134.175996718708
"SWE","EST",2005,"40-64","Female","High",40.1815327453427
"SWE","EST",2005,"40-64","Female","Low",7.52368059085398
"SWE","EST",2005,"40-64","Female","Middle",34.3927034278932
"SWE","EST",2005,"40-64","Male","High",49.1238553970301
"SWE","EST",2005,"40-64","Male","Low",11.9480746215987
"SWE","EST",2005,"40-64","Male","Middle",62.8274434856869
"SWE","EST",2005,"65+","Female","High",8.79915281477004
"SWE","EST",2005,"65+","Female","Low",5.92035794978111
"SWE","EST",2005,"65+","Female","Middle",12.8760464889968
"SWE","EST",2005,"65+","Male","High",11.6166342126007
"SWE","EST",2005,"65+","Male","Low",7.66631857694605
"SWE","EST",2005,"65+","Male","Middle",17.0257752574349
"SWE","EST",2010,"0-19","Female","High",0.0139129436728617
"SWE","EST",2010,"0-19","Female","Low",78.5374023138377
"SWE","EST",2010,"0-19","Female","Middle",7.94744506974885
"SWE","EST",2010,"0-19","Male","High",0.0173428391293013
"SWE","EST",2010,"0-19","Male","Low",95.414402284174
"SWE","EST",2010,"0-19","Male","Middle",8.61401992436208
"SWE","EST",2010,"20-39","Female","High",108.530078984182
"SWE","EST",2010,"20-39","Female","Low",26.3867564657948
"SWE","EST",2010,"20-39","Female","Middle",110.732283387703
"SWE","EST",2010,"20-39","Male","High",77.686818957964
"SWE","EST",2010,"20-39","Male","Low",36.7123385832283
"SWE","EST",2010,"20-39","Male","Middle",169.582514707107
"SWE","EST",2010,"40-64","Female","High",48.3890064809504
"SWE","EST",2010,"40-64","Female","Low",9.6701763256828
"SWE","EST",2010,"40-64","Female","Middle",38.6729847452823
"SWE","EST",2010,"40-64","Male","High",49.2303823086936
"SWE","EST",2010,"40-64","Male","Low",14.2847869429747
"SWE","EST",2010,"40-64","Male","Middle",64.7447858138395
"SWE","EST",2010,"65+","Female","High",9.42645967073493
"SWE","EST",2010,"65+","Female","Low",4.65570961190007
"SWE","EST",2010,"65+","Female","Middle",11.2231222476592
"SWE","EST",2010,"65+","Male","High",10.4453871277584
"SWE","EST",2010,"65+","Male","Low",6.71448534038995
"SWE","EST",2010,"65+","Male","Middle",13.8639807081084
"SWE","EST",2015,"0-19","Female","High",0.0228555990851699
"SWE","EST",2015,"0-19","Female","Low",80.2167377620332
"SWE","EST",2015,"0-19","Female","Middle",9.05698769496414
"SWE","EST",2015,"0-19","Male","High",0.0262951116709736
"SWE","EST",2015,"0-19","Male","Low",92.2824214021209
"SWE","EST",2015,"0-19","Male","Middle",12.4900811732741
"SWE","EST",2015,"20-39","Female","High",142.272884521596
"SWE","EST",2015,"20-39","Female","Low",28.904921702858
"SWE","EST",2015,"20-39","Female","Middle",109.253688401492
"SWE","EST",2015,"20-39","Male","High",117.964343397919
"SWE","EST",2015,"20-39","Male","Low",51.210311632652
"SWE","EST",2015,"20-39","Male","Middle",230.034450261077
"SWE","EST",2015,"40-64","Female","High",68.1879139644576
"SWE","EST",2015,"40-64","Female","Low",15.8959963878543
"SWE","EST",2015,"40-64","Female","Middle",52.1931039474756
"SWE","EST",2015,"40-64","Male","High",82.0680542163199
"SWE","EST",2015,"40-64","Male","Low",30.5344786727069
"SWE","EST",2015,"40-64","Male","Middle",113.871161106633
"SWE","EST",2015,"65+","Female","High",10.95213823922
"SWE","EST",2015,"65+","Female","Low",5.25397877712102
"SWE","EST",2015,"65+","Female","Middle",11.4835952052718
"SWE","EST",2015,"65+","Male","High",13.1266914143384
"SWE","EST",2015,"65+","Male","Low",7.60785801391546
"SWE","EST",2015,"65+","Male","Middle",16.9055113576196
"SWE","FIN",2000,"0-19","Female","High",0.226246447744316
"SWE","FIN",2000,"0-19","Female","Low",968.987977637594
"SWE","FIN",2000,"0-19","Female","Middle",157.091827851797
"SWE","FIN",2000,"0-19","Male","High",0.525759128120687
"SWE","FIN",2000,"0-19","Male","Low",923.946375067187
"SWE","FIN",2000,"0-19","Male","Middle",141.510208912676
"SWE","FIN",2000,"20-39","Female","High",949.223660808882
"SWE","FIN",2000,"20-39","Female","Low",98.4831778425365
"SWE","FIN",2000,"20-39","Female","Middle",1589.0924442359
"SWE","FIN",2000,"20-39","Male","High",687.184756359057
"SWE","FIN",2000,"20-39","Male","Low",138.727275519642
"SWE","FIN",2000,"20-39","Male","Middle",1742.95247763068
"SWE","FIN",2000,"40-64","Female","High",367.216936746028
"SWE","FIN",2000,"40-64","Female","Low",225.64677525488
"SWE","FIN",2000,"40-64","Female","Middle",417.743327126783
"SWE","FIN",2000,"40-64","Male","High",358.893842071424
"SWE","FIN",2000,"40-64","Male","Low",242.83857205466
"SWE","FIN",2000,"40-64","Male","Middle",459.096322403787
"SWE","FIN",2000,"65+","Female","High",43.703789991404
"SWE","FIN",2000,"65+","Female","Low",97.3308605890111
"SWE","FIN",2000,"65+","Female","Middle",75.8465409506188
"SWE","FIN",2000,"65+","Male","High",53.587271510031
"SWE","FIN",2000,"65+","Male","Low",95.3978995859627
"SWE","FIN",2000,"65+","Male","Middle",62.2147346595528
"SWE","FIN",2005,"0-19","Female","High",0.651511355993251
"SWE","FIN",2005,"0-19","Female","Low",1489.51231373585
"SWE","FIN",2005,"0-19","Female","Middle",312.086086809174
"SWE","FIN",2005,"0-19","Male","High",1.25562233389924
"SWE","FIN",2005,"0-19","Male","Low",1619.4513763084
"SWE","FIN",2005,"0-19","Male","Middle",295.999493384425
"SWE","FIN",2005,"20-39","Female","High",1628.30958919193
"SWE","FIN",2005,"20-39","Female","Low",209.821170055917
"SWE","FIN",2005,"20-39","Female","Middle",2677.56060841601
"SWE","FIN",2005,"20-39","Male","High",1305.42903055218
"SWE","FIN",2005,"20-39","Male","Low",281.964037916317
"SWE","FIN",2005,"20-39","Male","Middle",3434.23592854267
"SWE","FIN",2005,"40-64","Female","High",719.167598953953
"SWE","FIN",2005,"40-64","Female","Low",253.181857569595
"SWE","FIN",2005,"40-64","Female","Middle",726.720045819736
"SWE","FIN",2005,"40-64","Male","High",859.448797361695
"SWE","FIN",2005,"40-64","Male","Low",378.387503396564
"SWE","FIN",2005,"40-64","Male","Middle",1123.41120682804
"SWE","FIN",2005,"65+","Female","High",97.7798717213938
"SWE","FIN",2005,"65+","Female","Low",154.619350454433
"SWE","FIN",2005,"65+","Female","Middle",146.969970452264
"SWE","FIN",2005,"65+","Male","High",123.907112551028
"SWE","FIN",2005,"65+","Male","Low",170.919050773045
"SWE","FIN",2005,"65+","Male","Middle",145.025687141833
"SWE","FIN",2010,"0-19","Female","High",0.533077281142848
"SWE","FIN",2010,"0-19","Female","Low",1167.9780101923
"SWE","FIN",2010,"0-19","Female","Middle",261.343515394048
"SWE","FIN",2010,"0-19","Male","High",1.05299662531393
"SWE","FIN",2010,"0-19","Male","Low",1266.45903229344
"SWE","FIN",2010,"0-19","Male","Middle",244.134852482955
"SWE","FIN",2010,"20-39","Female","High",1272.27671549124
"SWE","FIN",2010,"20-39","Female","Low",288.808429830129
"SWE","FIN",2010,"20-39","Female","Middle",2274.15084599509
"SWE","FIN",2010,"20-39","Male","High",970.42892975265
"SWE","FIN",2010,"20-39","Male","Low",298.006450718108
"SWE","FIN",2010,"20-39","Male","Middle",2786.98034703924
"SWE","FIN",2010,"40-64","Female","High",590.160951594146
"SWE","FIN",2010,"40-64","Female","Low",144.553914079478
"SWE","FIN",2010,"40-64","Female","Middle",569.959228300138
"SWE","FIN",2010,"40-64","Male","High",673.628410054493
"SWE","FIN",2010,"40-64","Male","Low",207.895213226668
"SWE","FIN",2010,"40-64","Male","Middle",831.278926703213
"SWE","FIN",2010,"65+","Female","High",115.741312337507
"SWE","FIN",2010,"65+","Female","Low",118.194108415242
"SWE","FIN",2010,"65+","Female","Middle",144.941898803548
"SWE","FIN",2010,"65+","Male","High",139.016548826536
"SWE","FIN",2010,"65+","Male","Low",142.688885271254
"SWE","FIN",2010,"65+","Male","Middle",160.959326122732
"SWE","FIN",2015,"0-19","Female","High",0.117715507308154
"SWE","FIN",2015,"0-19","Female","Low",1157.4753225453
"SWE","FIN",2015,"0-19","Female","Middle",236.781537048631
"SWE","FIN",2015,"0-19","Male","High",0.22446813361419
"SWE","FIN",2015,"0-19","Male","Low",1253.38627878078
"SWE","FIN",2015,"0-19","Male","Middle",216.639755778871
"SWE","FIN",2015,"20-39","Female","High",1495.68862836573
"SWE","FIN",2015,"20-39","Female","Low",243.234955131318
"SWE","FIN",2015,"20-39","Female","Middle",2070.48042734733
"SWE","FIN",2015,"20-39","Male","High",1060.03443898972
"SWE","FIN",2015,"20-39","Male","Low",214.872992432899
"SWE","FIN",2015,"20-39","Male","Middle",2578.89507084443
"SWE","FIN",2015,"40-64","Female","High",601.998668062315
"SWE","FIN",2015,"40-64","Female","Low",121.763021064727
"SWE","FIN",2015,"40-64","Female","Middle",545.60375335658
"SWE","FIN",2015,"40-64","Male","High",634.829937360232
"SWE","FIN",2015,"40-64","Male","Low",182.116142570295
"SWE","FIN",2015,"40-64","Male","Middle",793.633001129722
"SWE","FIN",2015,"65+","Female","High",147.960077744423
"SWE","FIN",2015,"65+","Female","Low",116.381116147439
"SWE","FIN",2015,"65+","Female","Middle",175.101500580016
"SWE","FIN",2015,"65+","Male","High",165.058672891585
"SWE","FIN",2015,"65+","Male","Low",135.58316255772
"SWE","FIN",2015,"65+","Male","Middle",191.297161178581
"SWE","FRA",2000,"0-19","Female","High",0
"SWE","FRA",2000,"0-19","Female","Low",353.342741863325
"SWE","FRA",2000,"0-19","Female","Middle",33.5033069652922
"SWE","FRA",2000,"0-19","Male","High",0
"SWE","FRA",2000,"0-19","Male","Low",389.566721804301
"SWE","FRA",2000,"0-19","Male","Middle",38.2927425741549
"SWE","FRA",2000,"20-39","Female","High",296.687429804725
"SWE","FRA",2000,"20-39","Female","Low",236.395609389343
"SWE","FRA",2000,"20-39","Female","Middle",248.370852018272
"SWE","FRA",2000,"20-39","Male","High",286.826572207747
"SWE","FRA",2000,"20-39","Male","Low",249.761773934501
"SWE","FRA",2000,"20-39","Male","Middle",301.803291143151
"SWE","FRA",2000,"40-64","Female","High",101.546805227112
"SWE","FRA",2000,"40-64","Female","Low",148.351149841438
"SWE","FRA",2000,"40-64","Female","Middle",98.454852422704
"SWE","FRA",2000,"40-64","Male","High",123.202882733547
"SWE","FRA",2000,"40-64","Male","Low",148.91691079018
"SWE","FRA",2000,"40-64","Male","Middle",120.05658216382
"SWE","FRA",2000,"65+","Female","High",15.0271342364595
"SWE","FRA",2000,"65+","Female","Low",43.1561871981097
"SWE","FRA",2000,"65+","Female","Middle",20.3462051484805
"SWE","FRA",2000,"65+","Male","High",22.3336715521977
"SWE","FRA",2000,"65+","Male","Low",43.5433739469775
"SWE","FRA",2000,"65+","Male","Middle",24.2595073499742
"SWE","FRA",2005,"0-19","Female","High",1.20297727084023e-05
"SWE","FRA",2005,"0-19","Female","Low",512.901621185143
"SWE","FRA",2005,"0-19","Female","Middle",54.8712753117016
"SWE","FRA",2005,"0-19","Male","High",2.37946765299749e-06
"SWE","FRA",2005,"0-19","Male","Low",521.086429712672
"SWE","FRA",2005,"0-19","Male","Middle",55.6884831676835
"SWE","FRA",2005,"20-39","Female","High",631.895115651723
"SWE","FRA",2005,"20-39","Female","Low",358.995619630319
"SWE","FRA",2005,"20-39","Female","Middle",364.201621654835
"SWE","FRA",2005,"20-39","Male","High",573.432840081888
"SWE","FRA",2005,"20-39","Male","Low",349.207482370537
"SWE","FRA",2005,"20-39","Male","Middle",392.026087482304
"SWE","FRA",2005,"40-64","Female","High",195.35143899595
"SWE","FRA",2005,"40-64","Female","Low",232.750644916403
"SWE","FRA",2005,"40-64","Female","Middle",166.037948880518
"SWE","FRA",2005,"40-64","Male","High",229.065470975428
"SWE","FRA",2005,"40-64","Male","Low",211.23314850011
"SWE","FRA",2005,"40-64","Male","Middle",188.469080094421
"SWE","FRA",2005,"65+","Female","High",29.4612927609837
"SWE","FRA",2005,"65+","Female","Low",64.5802828057088
"SWE","FRA",2005,"65+","Female","Middle",30.7839704963095
"SWE","FRA",2005,"65+","Male","High",44.2135416135663
"SWE","FRA",2005,"65+","Male","Low",57.4072260364281
"SWE","FRA",2005,"65+","Male","Middle",33.957889257639
"SWE","FRA",2010,"0-19","Female","High",0.000153469412859128
"SWE","FRA",2010,"0-19","Female","Low",479.919364454361
"SWE","FRA",2010,"0-19","Female","Middle",55.3026932381199
"SWE","FRA",2010,"0-19","Male","High",0.000491581583625361
"SWE","FRA",2010,"0-19","Male","Low",513.35656977529
"SWE","FRA",2010,"0-19","Male","Middle",54.9096883472153
"SWE","FRA",2010,"20-39","Female","High",643.376551366508
"SWE","FRA",2010,"20-39","Female","Low",316.864874526214
"SWE","FRA",2010,"20-39","Female","Middle",376.478378731524
"SWE","FRA",2010,"20-39","Male","High",645.10721556619
"SWE","FRA",2010,"20-39","Male","Low",317.286498836362
"SWE","FRA",2010,"20-39","Male","Middle",410.001092346568
"SWE","FRA",2010,"40-64","Female","High",184.078533295521
"SWE","FRA",2010,"40-64","Female","Low",188.199662976386
"SWE","FRA",2010,"40-64","Female","Middle",150.829380605422
"SWE","FRA",2010,"40-64","Male","High",207.047851025324
"SWE","FRA",2010,"40-64","Male","Low",178.301711140502
"SWE","FRA",2010,"40-64","Male","Middle",185.225613085341
"SWE","FRA",2010,"65+","Female","High",40.5644405898145
"SWE","FRA",2010,"65+","Female","Low",62.9908733857734
"SWE","FRA",2010,"65+","Female","Middle",32.0199960514665
"SWE","FRA",2010,"65+","Male","High",55.2298837083274
"SWE","FRA",2010,"65+","Male","Low",59.0838704044198
"SWE","FRA",2010,"65+","Male","Middle",35.6057533902026
"SWE","FRA",2015,"0-19","Female","High",0.0043123323800987
"SWE","FRA",2015,"0-19","Female","Low",523.287882355712
"SWE","FRA",2015,"0-19","Female","Middle",56.5069656073828
"SWE","FRA",2015,"0-19","Male","High",0.000884765584828003
"SWE","FRA",2015,"0-19","Male","Low",542.58486140092
"SWE","FRA",2015,"0-19","Male","Middle",56.6699464917921
"SWE","FRA",2015,"20-39","Female","High",555.555050088905
"SWE","FRA",2015,"20-39","Female","Low",370.142558357837
"SWE","FRA",2015,"20-39","Female","Middle",399.150743964113
"SWE","FRA",2015,"20-39","Male","High",549.935257967843
"SWE","FRA",2015,"20-39","Male","Low",338.045163878815
"SWE","FRA",2015,"20-39","Male","Middle",417.163493984921
"SWE","FRA",2015,"40-64","Female","High",183.585374425886
"SWE","FRA",2015,"40-64","Female","Low",212.931484631596
"SWE","FRA",2015,"40-64","Female","Middle",183.969578415174
"SWE","FRA",2015,"40-64","Male","High",193.376030077238
"SWE","FRA",2015,"40-64","Male","Low",202.810583269548
"SWE","FRA",2015,"40-64","Male","Middle",213.535454869083
"SWE","FRA",2015,"65+","Female","High",39.9774537405547
"SWE","FRA",2015,"65+","Female","Low",65.9747897429297
"SWE","FRA",2015,"65+","Female","Middle",41.1628341627534
"SWE","FRA",2015,"65+","Male","High",46.9091557729002
"SWE","FRA",2015,"65+","Male","Low",71.6921718404023
"SWE","FRA",2015,"65+","Male","Middle",46.7778955793244
"SWE","GBR",2000,"0-19","Female","High",0.0311652722449304
"SWE","GBR",2000,"0-19","Female","Low",980.987751508844
"SWE","GBR",2000,"0-19","Female","Middle",205.92393770173
"SWE","GBR",2000,"0-19","Male","High",0.0635589400147492
"SWE","GBR",2000,"0-19","Male","Low",1105.72171708198
"SWE","GBR",2000,"0-19","Male","Middle",234.794132853634
"SWE","GBR",2000,"20-39","Female","High",1131.11615867984
"SWE","GBR",2000,"20-39","Female","Low",85.7237209798391
"SWE","GBR",2000,"20-39","Female","Middle",1597.0042080927
"SWE","GBR",2000,"20-39","Male","High",1151.7457008252
"SWE","GBR",2000,"20-39","Male","Low",82.4082621144998
"SWE","GBR",2000,"20-39","Male","Middle",1727.37774127893
"SWE","GBR",2000,"40-64","Female","High",298.837976697996
"SWE","GBR",2000,"40-64","Female","Low",47.145858937817
"SWE","GBR",2000,"40-64","Female","Middle",525.25984877511
"SWE","GBR",2000,"40-64","Male","High",361.101155037365
"SWE","GBR",2000,"40-64","Male","Low",47.9253627340864
"SWE","GBR",2000,"40-64","Male","Middle",583.391870679184
"SWE","GBR",2000,"65+","Female","High",29.8816140304952
"SWE","GBR",2000,"65+","Female","Low",10.1156870452361
"SWE","GBR",2000,"65+","Female","Middle",66.8695932304188
"SWE","GBR",2000,"65+","Male","High",36.3473134589139
"SWE","GBR",2000,"65+","Male","Low",11.09400194178
"SWE","GBR",2000,"65+","Male","Middle",70.4038497893744
"SWE","GBR",2005,"0-19","Female","High",0.072871498882626
"SWE","GBR",2005,"0-19","Female","Low",1954.07572839853
"SWE","GBR",2005,"0-19","Female","Middle",411.004061639607
"SWE","GBR",2005,"0-19","Male","High",0.0854793793408552
"SWE","GBR",2005,"0-19","Male","Low",2127.14767595156
"SWE","GBR",2005,"0-19","Male","Middle",402.305045735328
"SWE","GBR",2005,"20-39","Female","High",2712.27077961387
"SWE","GBR",2005,"20-39","Female","Low",162.75201563203
"SWE","GBR",2005,"20-39","Female","Middle",3028.73521000413
"SWE","GBR",2005,"20-39","Male","High",2484.31364534306
"SWE","GBR",2005,"20-39","Male","Low",135.167944979541
"SWE","GBR",2005,"20-39","Male","Middle",3000.50246030525
"SWE","GBR",2005,"40-64","Female","High",586.163431278596
"SWE","GBR",2005,"40-64","Female","Low",78.6541517128175
"SWE","GBR",2005,"40-64","Female","Middle",972.767771952909
"SWE","GBR",2005,"40-64","Male","High",742.705774631801
"SWE","GBR",2005,"40-64","Male","Low",82.3954649160819
"SWE","GBR",2005,"40-64","Male","Middle",1153.66563821148
"SWE","GBR",2005,"65+","Female","High",54.3800985397129
"SWE","GBR",2005,"65+","Female","Low",17.1853086558688
"SWE","GBR",2005,"65+","Female","Middle",115.13296616686
"SWE","GBR",2005,"65+","Male","High",63.2841547604623
"SWE","GBR",2005,"65+","Male","Low",17.0131847377942
"SWE","GBR",2005,"65+","Male","Middle",115.567986682128
"SWE","GBR",2010,"0-19","Female","High",0.0584222170812641
"SWE","GBR",2010,"0-19","Female","Low",1841.05739791224
"SWE","GBR",2010,"0-19","Female","Middle",406.845081438255
"SWE","GBR",2010,"0-19","Male","High",0.0770377568515323
"SWE","GBR",2010,"0-19","Male","Low",1993.63706194205
"SWE","GBR",2010,"0-19","Male","Middle",396.521420140157
"SWE","GBR",2010,"20-39","Female","High",2676.63902596022
"SWE","GBR",2010,"20-39","Female","Low",150.633110921231
"SWE","GBR",2010,"20-39","Female","Middle",2536.66878104252
"SWE","GBR",2010,"20-39","Male","High",2343.11552535428
"SWE","GBR",2010,"20-39","Male","Low",124.609546747053
"SWE","GBR",2010,"20-39","Male","Middle",2482.74588392302
"SWE","GBR",2010,"40-64","Female","High",652.733960293879
"SWE","GBR",2010,"40-64","Female","Low",82.2045112600588
